PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
3652;"Parroquia Nuestra Señora del Pino";"";"";"";"Metro: Villaverde Alto (línea 3).  Cercanías Renfe: Villaverde Alto (C4, C4a y C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50d0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOROTEO LABORDA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439330";"4466057";"40.34286414425024";"-3.7143308016469163";"917 971 589";"";"parroquiadelpino@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3688;"Parroquia Nuestra Señora del Puig y San Timoteo";"";"";"";"Metro: Villa de Vallecas (línea 1), Sierra de Guadalupe (línea 1).  Bus: 130, T31.  Cercanías Renfe: Vallecas (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c84fb069a541f010VgnVCM1000000b205a0aRCRD";"SIERRA DE GREDOS";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"446807";"4470035";"40.37920690725898";"-3.62664065299432";"913 039 525";"";"santimoteo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3662;"Parroquia Nuestra Señora del Recuerdo";"";"";"";"Metro: Avenida de Guadalajara (línea 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75f0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ARGENTA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28037";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"447761";"4474810";"40.42228264166673";"-3.615786592031075";"913 135 061";"";"parroquiarecuerdo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3670;"Parroquia Nuestra Señora del Rosario";"";"";"";"Metro: Batán (Línea 10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a11ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FRANCISCANOS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436208";"4473063";"40.40574180386017";"-3.751792668512224";"914 647 630";"";"rosario@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
18322;"Parroquia Nuestra Señora del Rosario de Fátima";"";"";"";"Metro: Quintana (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=862a444a2951c010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"292";"";"";"";"";"MADRID";"MADRID";"28027";"1";"VENTAS";"15";"CIUDAD LINEAL";"444791";"4475976";"40.432597292680235";"-3.650894699849222";"913 263 404";"";"nsrfatima@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3671;"Parroquia Nuestra Señora del Rosario de Filipinas";"";"";"";"Metro: Lista (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0801ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CONDE DE PE&amp;Ntilde;ALVER";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442733";"4475617";"40.42922287524457";"-3.6751323709302124";"914 013 250";"";"parosariofilipinas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3675;"Parroquia Nuestra Señora del Sagrado Corazón";"";"";"";"Metro: Pío XII (Línea 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d21ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PIO XII";"AVENIDA";"V";"29";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442673";"4479409";"40.46337621608687";"-3.676176955640146";"913 530 732";"";"pnssc@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3679;"Parroquia Nuestra Señora del Sagrario";"";"";"";"Metro: San Francisco (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf31ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EL SIGLO FUTURO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"436722";"4469841";"40.37675987538887";"-3.745409879739588";"914 623 723";"";"sagrariomadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3673;"Parroquia Nuestra Señora del Santísimo Sacramento";"";"";"";"Metro: Prosperidad (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4251ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CLARA DEL REY";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443315";"4477263";"40.44408813171243";"-3.6684175788525177";"914 156 077";"";"pnsssacramento@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3692;"Parroquia Nuestra Señora del Tránsito";"";"";"";"Metro: Esperanza (Línea 4), Pinar del Rey (Línea 8)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d461ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CANILLAS";"CARRETERA";"V";"40";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444828";"4479327";"40.46278617142339";"-3.6507587941024298";"913 002 930";"";"parroquiatransito@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3695;"Parroquia Nuestra Señora del Valle";"";"";"";"Metro: Pacífico (líneas 1 y 6), Puente de Vallecas (línea 1), Conde de Casal (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6771ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VALDERRIBAS";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"443115";"4472595";"40.402027482345076";"-3.670353772978105";"915 517 986";"";"parroquiavalle@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3520;"Parroquia Nuestra Señora Flor del Carmelo";"";"";"";"Metro: Barrio del Pilar (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3613db5b71c010VgnVCM1000000b205a0aRCRD";"EL FERROL";"AVENIDA";"V";"49";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440095";"4480823";"40.475935221000135";"-3.7067228786875854";"917 391 056";"";"flordelcarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3744;"Parroquia Nuestra Señora Reina del Cielo";"";"";"";"Metro:  Sainz de Baranda (líneas 6 y 9), Conde de Casal (Línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f981ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CAN MENOR";"PASAJE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443424";"4473782";"40.4127449606682";"-3.666813444310057";"915 736 131";"";"reinacielo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3377;"Parroquia Padre Nuestro";"";"";"";"Metro: Alameda de Osuna (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f4613db5b71c010VgnVCM1000000b205a0aRCRD";"CANTABRIA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450166";"4478338";"40.454214913366854";"-3.587712895591368";"917 652 110";"";"p.nuestro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3638;"Parroquia Patrocinio de San José";"";"";"";"Metro: Alto del Arenal (línea 1)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c91ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PEDRO LABORDE";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28018";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"444707";"4470661";"40.38470754480104";"-3.6514314917014485";"917 774 399";"";"parroquiapatrociniodesanjose@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3654;"Parroquia Preciosa Sangre";"";"";"";"Consultar los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fa1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"GRAN AVENIDA";"CALLE";"V";"";"";"";"";"s/n";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439687";"4469038";"40.369117301981156";"-3.7049623804253535";"913 416 451 / 696 458 505";"";"ppreciosasangre@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3655;"Parroquia Presentación de Nuestra Señora";"";"";"";"Metro: Estrella (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1c1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CORREGIDOR DIEGO DE VALDERRABANO";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"444192";"4473635";"40.41146515895422";"-3.657749714143636";"914 390 322 / 914 390 174";"";"presentacion.ns@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3657;"Parroquia Purificación de Nuestra Señora";"";"";"";"Metro: Carabanchel (línea 5), Carpetana (línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34d1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EDUARDO UROSA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436896";"4471250";"40.38945898823913";"-3.7435063761852345";"914 629 129 / 640 290 221";"";"purificacion@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3658;"Parroquia Purísimo Corazón de María";"";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5).  Bus: 148, 60, 78, 55, 59, 6, 85, E1.  Cercanías Renfe: Embajadores (línea C5), Delicias (líneas C1 y C10).  Bicimad: Estación 121 (paseo de Santa María de la Cabeza, 58), 171 (calle Embajadores, 97).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6e1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28012";"6";"PALOS DE LA FRONTERA";"2";"ARGANZUELA";"440596";"4472628";"40.40215217974204";"-3.7000425486587445";"915 274 784";"";"purisimocorazon@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3664;"Parroquia Resurrección del Señor";"";"";"";"Metro: Laguna (Línea 6)  Cercanías Renfe: Laguna (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59f1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ESCALONILLA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28047";"1";"LOS CARMENES";"10";"LATINA";"437160";"4471981";"40.396070880802036";"-3.7404662994708264";"914 623 518";"";"resurreccion@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3674;"Parroquia Sagrada Familia";"";"";"";"Metro: O'Donnell (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb02ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ANTONIO TOLEDANO";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443436";"4475013";"40.42382904749136";"-3.6667855547624497";"915 744 459";"";"parrosafa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3677;"Parroquia Sagrado Corazón de Jesús de Usera";"";"";"";"Metro: Usera (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0132ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SANTA MARIA DE LA CABEZA";"PASEO";"V";"115";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"439758";"4471343";"40.39051228594137";"-3.7097943418864343";"915 696 687 / 915 650 115";"";"capuchinosusera@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3676;"Parroquia Sagrado Corazón de Jesús. Calle General Zabala";"";"";"";"Metro: Prosperidad (Línea 4), Cruz del Rayo (Línea 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e12ef4d7f71c010VgnVCM1000000b205a0aRCRD";"GENERAL ZABALA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442702";"4477208";"40.44355448131433";"-3.6756317305842283";"915 611 641";"";"sagradocorazondemadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3678;"Parroquia Sagrados Corazones";"";"";"";"Metro:  Santiago Bernabéu (Línea 10), Concha Espina (Línea 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9342ef4d7f71c010VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"31";"";"";"";"";"MADRID";"MADRID";"28036";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"441885";"4478233";"40.45272967847162";"-3.6853682581979097";"915 647 900";"";"parroquia.sscc.madrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3404;"Parroquia San Agustín";"";"";"";"Metro: Nuevos Ministerios (Líneas 6, 8 y 10)   Cercanías Renfe: Nuevos Ministerios";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=226613db5b71c010VgnVCM1000000b205a0aRCRD";"JOAQUIN COSTA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"441720";"4477467";"40.44582035664913";"-3.6872432850762937";"915 613 838";"";"parroquiasanagustinviso@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3407;"Parroquia San Alberto Magno";"";"";"";"Metro: Buenos Aires (línea 1)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47613db5b71c010VgnVCM1000000b205a0aRCRD";"BENJAMIN PALENCIA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28038";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"444782";"4471834";"40.395280159208454";"-3.6506499846086133";"914 513 631 / 917 782 018";"";"sanalberto@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3408;"Parroquia San Alejandro";"";"";"";"Metro: Barrio de la Concepción (línea 7), El Carmen (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=478613db5b71c010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LOURDES";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444253";"4476384";"40.43623723014467";"-3.6572764431916434";"914 030 976";"";"psanalejandro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3409;"Parroquia San Alfonso María de Ligorio";"";"";"";"Metro:  Empalme (Línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d99613db5b71c010VgnVCM1000000b205a0aRCRD";"ESCALONA";"CALLE";"V";"109";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"434957";"4471855";"40.39476184502006";"-3.766407064215397";"917 111 935";"";"sanalfonso@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3412;"Parroquia San Ambrosio";"";"";"";"Metro: Alto del Arenal (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ca613db5b71c010VgnVCM1000000b205a0aRCRD";"RIOJANOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28018";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445329";"4470977";"40.38760264608995";"-3.644125626363013";"913 033 024";"";"sanambrosio@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3416;"Parroquia San Andrés Apóstol. Calle Oxígeno";"";"";"";"Cercanías Renfe: Puente Alcocer (línea C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=feb613db5b71c010VgnVCM1000000b205a0aRCRD";"OXIGENO";"CALLE";"V";"15";"";"";"";"del número 15 al 19";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"440100";"4466500";"40.34691005375639";"-3.7053041909070044";"917 971 442";"";"pandresvillaverde@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3415;"Parroquia San Andrés Apóstol. Plaza San Andrés";"";"";"";"Metro: La Latina (línea 5), Sol (líneas 1,2 y 3)     Cercanías Renfe: Sol (líneas C3, C4, C4a y C4b)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81d613db5b71c010VgnVCM1000000b205a0aRCRD";"SAN ANDRES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439691";"4473738";"40.41208167798535";"-3.710809418427343";"913 654 871";"";"realiglesiadesanandres@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3421;"Parroquia San Antonio";"";"";"";"Metro: Alvarado (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14e613db5b71c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"150";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440370";"4478026";"40.45075808981626";"-3.703212585232663";"915 346 407";"";"sanantoniocuatrocaminos@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
59892;"Parroquia San Antonio de las Cárcavas";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3958ed67151c010VgnVCM2000000c205a0aRCRD";"MARUJA MALLO";"AVENIDA";"V";"15";"";"";"";"";"MADRID";"MADRID";"28055";"6";"VALDEFUENTES";"16";"HORTALEZA";"446519";"4481195";"40.47972376372974";"-3.6309695620704403";"914 993 176";"";"sanantoniocarcavas@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3423;"Parroquia San Antonio del Retiro";"";"";"";"Metro: Príncipe de Vergara (líneas 2 y 9), Goya (líneas 2 y 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=390713db5b71c010VgnVCM1000000b205a0aRCRD";"DUQUE DE SESTO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"442519";"4474889";"40.42265024486223";"-3.6775804449541782";"914 351 051";"";"sanantoniodelretiro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3424;"Parroquia San Antonio María Claret";"";"";"";"Metro: Cartagena (Línea 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb1713db5b71c010VgnVCM1000000b205a0aRCRD";"CORAZON DE MARIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"442998";"4476855";"40.44039796456661";"-3.672113028722638";"914 163 540";"";"pclaret@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3425;"Parroquia San Antonio María Zaccaría";"";"";"";"Metro: Aviación Española (Línea 10)  Cercanías Renfe: Las Águilas (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e2713db5b71c010VgnVCM1000000b205a0aRCRD";"FUENTE DEL TIRO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"433830";"4470573";"40.38312439011128";"-3.779560303573086";"917 056 976 / 917 066 445";"";"sanantoniomariazacaria@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3435;"Parroquia San Bartolomé";"";"";"";"Consultar los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=066713db5b71c010VgnVCM1000000b205a0aRCRD";"GUETARIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439261";"4469391";"40.372891619064866";"-3.715460202600069";"913 413 510";"";"sbartolomeorcasitas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3436;"Parroquia San Basilio el Grande";"";"";"";"Metro: Legazpi (líneas 3 y 6) Delicias (línea 3).  Cercanías Renfe: Delicias (líneas C1 y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=987713db5b71c010VgnVCM1000000b205a0aRCRD";"FERNANDO POO";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440594";"4472017";"40.39664016587397";"-3.7000118514466873";"910 341 665";"";"psanbasilio@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3441;"Parroquia San Benito Abad";"";"";"";"Metro: Pan Bendito (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8713db5b71c010VgnVCM1000000b205a0aRCRD";"BESOLLA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"437566";"4469834";"40.37675994259005";"-3.735465702554953";"914 628 961";"";"benitoabad@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
8096441;"Parroquia San Benito Menni";"";"";"";"Aparcamiento: Islazul (78), calle Calderilla, 1";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4e0789b266fd410VgnVCM2000000c205a0aRCRD";"CATORCE OLIVAS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"437075";"4468677";"40.366293634293264";"-3.7411465321988304";"641 500 286 / Caritas - 641 171 394";"";"sanbenitomenni@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3442;"Parroquia San Bernabé";"";"";"";"Metro: Alto del Arenal (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd9713db5b71c010VgnVCM1000000b205a0aRCRD";"SAN FELIU DE GUIXOLS";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28038";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"445196";"4471531";"40.392577689145185";"-3.6457469646765444";"913 037 484";"";"sanbernabe@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
